0.1, 796.587825059, 665
0.1191919191919192, 915.801366344, 854
0.1383838383838384, 972.410570819, 947
0.1575757575757576, 912.328805614, 854
0.17676767676767677, 912.1881306229998, 855
0.19595959595959594, 911.0561192879995, 855
0.21515151515151515, 979.3833738860003, 948
0.23434343434343433, 971.8526648460002, 948
0.2535353535353535, 864.8701671979989, 760
0.2727272727272727, 761.0487549140016, 570
0.2919191919191919, 927.7225294849995, 854
0.3111111111111111, 872.8812077910006, 761
0.3303030303030303, 920.7671476079995, 855
0.3494949494949495, 917.1200899340001, 853
0.3686868686868686, 823.2930060029994, 664
0.3878787878787878, 921.977174747999, 854
0.407070707070707, 870.2270191079988, 760
0.42626262626262623, 817.7943950850004, 662
0.44545454545454544, 823.0520917500016, 666
0.46464646464646464, 874.2752321220032, 761
0.48383838383838385, 870.6791900580029, 758
0.503030303030303, 872.3558758190011, 761
0.5222222222222221, 873.436632175999, 760
0.5414141414141413, 873.8559719619989, 759
0.5606060606060606, 871.7150631910008, 760
0.5797979797979798, 822.0136022420011, 666
0.598989898989899, 873.060804353001, 761
0.6181818181818182, 931.7619753790023, 854
0.6373737373737373, 872.3684229869978, 761
0.6565656565656565, 869.4395589930027, 761
0.6757575757575757, 820.2750398700009, 663
0.6949494949494949, 876.469998823999, 761
0.7141414141414141, 925.7503566129999, 856
0.7333333333333333, 663.0880204059977, 381
0.7525252525252525, 924.3750768030004, 854
0.7717171717171717, 877.8913293160003, 759
0.7909090909090909, 879.1947411510009, 759
0.81010101010101, 768.4198522159968, 571
0.8292929292929292, 871.4411450179978, 757
0.8484848484848484, 771.7743033480001, 571
0.8676767676767676, 819.6404934249949, 664
0.8868686868686868, 609.4524291519992, 286
0.906060606060606, 766.5438641400033, 571
0.9252525252525252, 821.3768268139975, 664
0.9444444444444443, 767.1569590299987, 569
0.9636363636363635, 781.1330173289971, 571
0.9828282828282827, 766.3439832080039, 569
1.002020202020202, 662.2069958900029, 381
1.0212121212121212, 716.4819438769991, 476
1.0404040404040404, 775.3995567579987, 569
1.0595959595959596, 660.3925384469985, 381
1.0787878787878789, 765.9848378399984, 569
1.097979797979798, 713.6511725379969, 476
1.1171717171717173, 609.6499110160003, 286
1.1363636363636365, 773.3533351929946, 569
1.1555555555555557, 817.3083242430002, 662
1.1747474747474747, 711.5148050630014, 476
1.1939393939393939, 713.8319929310019, 476
1.213131313131313, 819.4430338949969, 662
1.2323232323232323, 719.5330629079981, 476
1.2515151515151515, 715.2230329660015, 476
1.2707070707070707, 815.9493512080007, 662
1.2898989898989899, 715.2776986410026, 476
1.309090909090909, 715.4390217000037, 476
1.3282828282828283, 728.875535019004, 476
1.3474747474747475, 760.1578995080054, 476
1.3666666666666667, 742.2638888360016, 476
1.385858585858586, 714.8542384090033, 476
1.405050505050505, 604.2899307679982, 286
1.4242424242424243, 623.531745182001, 285
1.4434343434343435, 839.0665129929985, 661
1.4626262626262627, 820.2445706259969, 661
1.481818181818182, 806.9114447520042, 567
1.501010101010101, 851.8665299249988, 661
1.52020202020202, 758.6960683769939, 474
1.5393939393939393, 822.8049721030038, 660
1.5585858585858585, 723.9311823949974, 474
1.5777777777777777, 773.7261916349962, 567
1.596969696969697, 723.880056066002, 473
1.6161616161616161, 712.4133569580008, 474
1.6353535353535353, 755.0230424429974, 566
1.6545454545454545, 604.9607261649944, 284
1.6737373737373737, 753.6366498629941, 566
1.692929292929293, 770.3019179529947, 566
1.7121212121212122, 769.2858044839959, 566
1.7313131313131314, 770.9271754369984, 566
1.7505050505050506, 686.6646300360007, 379
1.7696969696969698, 730.0299246490031, 472
1.7888888888888888, 806.1776195959974, 566
1.808080808080808, 675.1070296090038, 377
1.8272727272727272, 772.8471588160028, 565
1.8464646464646464, 657.8265215089923, 377
1.8656565656565656, 597.7422873350006, 283
1.8848484848484848, 779.107501882012, 565
1.904040404040404, 767.8035771200084, 565
1.9232323232323232, 760.2378493750002, 565
1.9424242424242424, 609.1889191609953, 283
1.9616161616161616, 757.2784457389935, 566
1.9808080808080808, 761.255161395995, 565
2.0, 933.1491922620044, 847
